Pruning Amount, Final Accuracy, Time, Memory
48.5,21.0,0.017629384994506800,164.33596420288100
49,16.25,0.016843875249226900,154.21542739868200
49.5,17.722222222222200,0.045876661936442100,162.54638290405300
50,16.527777777777800,0.04638822873433430,161.3893280029300
50.5,21.11111111111110,0.05115938186645510,163.03668212890600
51,17.61111111111110,0.016065597534179700,152.90703964233400
51.5,13.138888888888900,0.07259988784790040,154.54044342041000
52,11.0,0.04566566149393720,152.814697265625
52.5,13.3611111111111,0.04215470949808760,160.58486938476600
53,15.388888888888900,0.04743353525797530,149.37303924560500
53.5,11.583333333333300,0.05805619557698570,150.98670959472700
54,9.416666666666670,0.04478319485982260,158.14501571655300
54.5,14.222222222222200,0.016443967819213900,151.4286766052250
55,14.0,0.015705188115437800,149.1729965209960
55.5,12.138888888888900,0.04155747095743820,144.6643829345700
56,10.0,0.04676445325215660,151.8586082458500
56.5,11.25,0.017185449600219700,153.47233200073200
57,8.36111111111111,0.02098393440246580,141.70635604858400
57.5,9.416666666666670,0.04809943834940590,147.23781967163100
58,10.333333333333300,0.060627381006876600,146.64022827148400
58.5,6.055555555555560,0.016158660252889000,141.00799942016600
59,6.888888888888890,0.018503348032633500,144.3116569519040
59.5,8.944444444444450,0.05815696716308590,145.96357345581100
